id,card_text
4931,table:wp_wc_admin_note_actions Call_Func:AutomatticWANDataStore->read_actions() Call_File:/var/www/html/wp-content/plugins/woocommerce/src/Admin/Notes/DataStore.php function:read_actions()
4932,table:wp_actionscheduler_actions Call_Func:ActionScheduler_DBStore->fetch_action() Call_File:/var/www/html/wp-content/plugins/woocommerce/packages/action-scheduler/functions.php function:fetch_action()
4933,table:wp_posts Call_Func:WP_Post::get_instance() Call_File:/var/www/html/wp-includes/post.php function:get_instance()
4934,table:wp_postmeta Call_Func:update_meta_cache() Call_File:/var/www/html/wp-includes/meta.php function:update_meta_cache()
4935,table:wp_options Call_Func:delete_option() Call_File:/var/www/html/wp-includes/option.php function:delete_option()
4936,table:wp_zpm_categories Call_Func:ZephyrProjectManagerCoreCategories::fetch() Call_File:/var/www/html/wp-content/plugins/zephyr-project-manager/includes/ZephyrProjectManager.php function:fetch()
4937,table:wp_woocommerce_shipping_zones Call_Func:WC_Shipping_Zone_Data_Store->get_zones() Call_File:/var/www/html/wp-content/plugins/woocommerce/includes/class-wc-data-store.php function:get_zones()
4938,table:wp_woocommerce_shipping_zone_locations Call_Func:WC_Shipping_Zone_Data_Store->read_zone_locations() Call_File:/var/www/html/wp-content/plugins/woocommerce/includes/data-stores/class-wc-shipping-zone-data-store.php function:read_zone_locations()
4939,table:wp_woocommerce_shipping_zone_methods Call_Func:WC_Shipping_Zone_Data_Store->get_methods() Call_File:/var/www/html/wp-content/plugins/woocommerce/includes/class-wc-data-store.php function:get_methods()
4940,table:wp_terms Call_Func:_prime_term_caches() Call_File:/var/www/html/wp-includes/class-wp-term-query.php function:_prime_term_caches()
4941,table:wp_posts Call_Func:WP_Post::get_instance() Call_File:/var/www/html/wp-includes/post.php function:get_instance()
4942,table:wp_posts Call_Func:_prime_post_caches() Call_File:/var/www/html/wp-includes/class-wp-query.php function:_prime_post_caches()
4943,table:wp_usermeta Call_Func:update_meta_cache() Call_File:/var/www/html/wp-includes/meta.php function:update_meta_cache()
4944,table:wp_posts Call_Func:WP_Post::get_instance() Call_File:/var/www/html/wp-includes/post.php function:get_instance()
4945,table:wp_wc_tax_rate_classes Call_Func:WC_Tax::get_tax_rate_classes() Call_File:/var/www/html/wp-content/plugins/woocommerce/includes/class-wc-tax.php function:get_tax_rate_classes()
4946,table:wp_posts Call_Func:WP_Post::get_instance() Call_File:/var/www/html/wp-includes/post.php function:get_instance()
4947,table:wp_usermeta Call_Func:update_meta_cache() Call_File:/var/www/html/wp-includes/meta.php function:update_meta_cache()
4948,table:wp_usermeta Call_Func:update_meta_cache() Call_File:/var/www/html/wp-includes/meta.php function:update_meta_cache()
4949,table:wp_usermeta Call_Func:update_meta_cache() Call_File:/var/www/html/wp-includes/meta.php function:update_meta_cache()
4950,table:wp_posts Call_Func:WP_Post::get_instance() Call_File:/var/www/html/wp-includes/post.php function:get_instance()
4951,table:wp_posts Call_Func:WP_Post::get_instance() Call_File:/var/www/html/wp-includes/post.php function:get_instance()
4952,table:wp_posts Call_Func:WP_Post::get_instance() Call_File:/var/www/html/wp-includes/post.php function:get_instance()
4953,table:wp_wc_tax_rate_classes Call_Func:WC_Tax::get_tax_rate_classes() Call_File:/var/www/html/wp-content/plugins/woocommerce/includes/class-wc-tax.php function:get_tax_rate_classes()
4954,table:wp_wc_tax_rate_classes Call_Func:WC_Tax::get_tax_rate_classes() Call_File:/var/www/html/wp-content/plugins/woocommerce/includes/class-wc-tax.php function:get_tax_rate_classes()
4955,table:wp_wc_tax_rate_classes Call_Func:WC_Tax::get_tax_rate_classes() Call_File:/var/www/html/wp-content/plugins/woocommerce/includes/class-wc-tax.php function:get_tax_rate_classes()
4956,table:wp_usermeta Call_Func:update_meta_cache() Call_File:/var/www/html/wp-includes/meta.php function:update_meta_cache()
4957,table:wp_usermeta Call_Func:update_meta_cache() Call_File:/var/www/html/wp-includes/meta.php function:update_meta_cache()
4958,table:wp_posts Call_Func:WP_Post::get_instance() Call_File:/var/www/html/wp-includes/post.php function:get_instance()
4959,table:wp_posts Call_Func:WP_Post::get_instance() Call_File:/var/www/html/wp-includes/post.php function:get_instance()
4960,table:wp_wc_tax_rate_classes Call_Func:WC_Tax::get_tax_rate_classes() Call_File:/var/www/html/wp-content/plugins/woocommerce/includes/class-wc-tax.php function:get_tax_rate_classes()
4961,table:wp_wc_tax_rate_classes Call_Func:WC_Tax::get_tax_rate_classes() Call_File:/var/www/html/wp-content/plugins/woocommerce/includes/class-wc-tax.php function:get_tax_rate_classes()
4962,table:wp_usermeta Call_Func:update_meta_cache() Call_File:/var/www/html/wp-includes/meta.php function:update_meta_cache()
4963,table:wp_posts Call_Func:WP_Post::get_instance() Call_File:/var/www/html/wp-includes/post.php function:get_instance()
4964,table:wp_wc_tax_rate_classes Call_Func:WC_Tax::get_tax_rate_classes() Call_File:/var/www/html/wp-content/plugins/woocommerce/includes/class-wc-tax.php function:get_tax_rate_classes()
4965,table:wp_usermeta Call_Func:update_meta_cache() Call_File:/var/www/html/wp-includes/meta.php function:update_meta_cache()
4966,table:wp_posts Call_Func:WP_Post::get_instance() Call_File:/var/www/html/wp-includes/post.php function:get_instance()
4967,table:wp_wc_tax_rate_classes Call_Func:WC_Tax::get_tax_rate_classes() Call_File:/var/www/html/wp-content/plugins/woocommerce/includes/class-wc-tax.php function:get_tax_rate_classes()
4968,table:wp_usermeta Call_Func:update_meta_cache() Call_File:/var/www/html/wp-includes/meta.php function:update_meta_cache()
4969,table:wp_usermeta Call_Func:update_meta_cache() Call_File:/var/www/html/wp-includes/meta.php function:update_meta_cache()
4970,table:wp_posts Call_Func:WP_Post::get_instance() Call_File:/var/www/html/wp-includes/post.php function:get_instance()
4971,table:wp_posts Call_Func:WP_Post::get_instance() Call_File:/var/www/html/wp-includes/post.php function:get_instance()
4972,table:wp_usermeta Call_Func:update_meta_cache() Call_File:/var/www/html/wp-includes/meta.php function:update_meta_cache()
4973,table:wp_wc_tax_rate_classes Call_Func:WC_Tax::get_tax_rate_classes() Call_File:/var/www/html/wp-content/plugins/woocommerce/includes/class-wc-tax.php function:get_tax_rate_classes()
4974,table:wp_wc_tax_rate_classes Call_Func:WC_Tax::get_tax_rate_classes() Call_File:/var/www/html/wp-content/plugins/woocommerce/includes/class-wc-tax.php function:get_tax_rate_classes()
4975,table:wp_posts Call_Func:WP_Post::get_instance() Call_File:/var/www/html/wp-includes/post.php function:get_instance()
4976,table:wp_wc_tax_rate_classes Call_Func:WC_Tax::get_tax_rate_classes() Call_File:/var/www/html/wp-content/plugins/woocommerce/includes/class-wc-tax.php function:get_tax_rate_classes()
4977,table:wp_usermeta Call_Func:update_meta_cache() Call_File:/var/www/html/wp-includes/meta.php function:update_meta_cache()
4978,table:wp_usermeta Call_Func:update_meta_cache() Call_File:/var/www/html/wp-includes/meta.php function:update_meta_cache()
4979,table:wp_posts Call_Func:WP_Post::get_instance() Call_File:/var/www/html/wp-includes/post.php function:get_instance()
4980,table:wp_posts Call_Func:WP_Post::get_instance() Call_File:/var/www/html/wp-includes/post.php function:get_instance()
4981,table:wp_wc_tax_rate_classes Call_Func:WC_Tax::get_tax_rate_classes() Call_File:/var/www/html/wp-content/plugins/woocommerce/includes/class-wc-tax.php function:get_tax_rate_classes()
4982,table:wp_wc_tax_rate_classes Call_Func:WC_Tax::get_tax_rate_classes() Call_File:/var/www/html/wp-content/plugins/woocommerce/includes/class-wc-tax.php function:get_tax_rate_classes()
4983,table:wp_usermeta Call_Func:update_meta_cache() Call_File:/var/www/html/wp-includes/meta.php function:update_meta_cache()
4984,table:wp_posts Call_Func:WP_Post::get_instance() Call_File:/var/www/html/wp-includes/post.php function:get_instance()
4985,table:wp_wc_tax_rate_classes Call_Func:WC_Tax::get_tax_rate_classes() Call_File:/var/www/html/wp-content/plugins/woocommerce/includes/class-wc-tax.php function:get_tax_rate_classes()
4986,Call_Func:WP_Query->set_found_posts() Call_File:/var/www/html/wp-includes/class-wp-query.php function:set_found_posts()
4987,table:wp_posts Call_Func:_prime_post_caches() Call_File:/var/www/html/wp-includes/class-wp-query.php function:_prime_post_caches()
4988,table:wp_postmeta Call_Func:update_meta_cache() Call_File:/var/www/html/wp-includes/post.php function:update_meta_cache()
4989,table:wp_terms Call_Func:_prime_term_caches() Call_File:/var/www/html/wp-includes/class-wp-term-query.php function:_prime_term_caches()
4990,Call_Func:WP_Query->set_found_posts() Call_File:/var/www/html/wp-includes/class-wp-query.php function:set_found_posts()
4991,Call_Func:WP_Query->set_found_posts() Call_File:/var/www/html/wp-includes/class-wp-query.php function:set_found_posts()
4992,table:wp_usermeta Call_Func:update_meta_cache() Call_File:/var/www/html/wp-includes/meta.php function:update_meta_cache()
4993,table:wp_usermeta Call_Func:update_meta_cache() Call_File:/var/www/html/wp-includes/meta.php function:update_meta_cache()
4994,table:wp_posts Call_Func:WP_Post::get_instance() Call_File:/var/www/html/wp-includes/post.php function:get_instance()
4995,table:wp_posts Call_Func:WP_Post::get_instance() Call_File:/var/www/html/wp-includes/post.php function:get_instance()
4996,table:wp_wc_tax_rate_classes Call_Func:WC_Tax::get_tax_rate_classes() Call_File:/var/www/html/wp-content/plugins/woocommerce/includes/class-wc-tax.php function:get_tax_rate_classes()
4997,table:wp_wc_tax_rate_classes Call_Func:WC_Tax::get_tax_rate_classes() Call_File:/var/www/html/wp-content/plugins/woocommerce/includes/class-wc-tax.php function:get_tax_rate_classes()
4998,table:wp_terms Call_Func:_prime_term_caches() Call_File:/var/www/html/wp-includes/class-wp-term-query.php function:_prime_term_caches()
4999,table:wp_terms Call_Func:_prime_term_caches() Call_File:/var/www/html/wp-includes/class-wp-term-query.php function:_prime_term_caches()
5000,table:wp_usermeta Call_Func:update_meta_cache() Call_File:/var/www/html/wp-includes/meta.php function:update_meta_cache()
5001,table:wp_posts Call_Func:WP_Post::get_instance() Call_File:/var/www/html/wp-includes/post.php function:get_instance()
5002,table:wp_wc_tax_rate_classes Call_Func:WC_Tax::get_tax_rate_classes() Call_File:/var/www/html/wp-content/plugins/woocommerce/includes/class-wc-tax.php function:get_tax_rate_classes()
5003,table:wp_usermeta Call_Func:update_meta_cache() Call_File:/var/www/html/wp-includes/meta.php function:update_meta_cache()
5004,table:wp_posts Call_Func:WP_Post::get_instance() Call_File:/var/www/html/wp-includes/post.php function:get_instance()
5005,table:wp_wc_tax_rate_classes Call_Func:WC_Tax::get_tax_rate_classes() Call_File:/var/www/html/wp-content/plugins/woocommerce/includes/class-wc-tax.php function:get_tax_rate_classes()
5006,table:wp_terms Call_Func:_prime_term_caches() Call_File:/var/www/html/wp-includes/class-wp-term-query.php function:_prime_term_caches()
5007,table:wp_usermeta Call_Func:update_meta_cache() Call_File:/var/www/html/wp-includes/meta.php function:update_meta_cache()
5008,table:wp_usermeta Call_Func:update_meta_cache() Call_File:/var/www/html/wp-includes/meta.php function:update_meta_cache()
5009,table:wp_posts Call_Func:WP_Post::get_instance() Call_File:/var/www/html/wp-includes/post.php function:get_instance()
5010,table:wp_posts Call_Func:WP_Post::get_instance() Call_File:/var/www/html/wp-includes/post.php function:get_instance()
5011,table:wp_wc_tax_rate_classes Call_Func:WC_Tax::get_tax_rate_classes() Call_File:/var/www/html/wp-content/plugins/woocommerce/includes/class-wc-tax.php function:get_tax_rate_classes()
5012,table:wp_wc_tax_rate_classes Call_Func:WC_Tax::get_tax_rate_classes() Call_File:/var/www/html/wp-content/plugins/woocommerce/includes/class-wc-tax.php function:get_tax_rate_classes()
5013,table:wp_posts Call_Func:_prime_post_caches() Call_File:/var/www/html/wp-includes/class-wp-query.php function:_prime_post_caches()
5014,table:wp_usermeta Call_Func:update_meta_cache() Call_File:/var/www/html/wp-includes/meta.php function:update_meta_cache()
5015,table:wp_posts Call_Func:WP_Post::get_instance() Call_File:/var/www/html/wp-includes/post.php function:get_instance()
5016,table:wp_wc_tax_rate_classes Call_Func:WC_Tax::get_tax_rate_classes() Call_File:/var/www/html/wp-content/plugins/woocommerce/includes/class-wc-tax.php function:get_tax_rate_classes()
5017,Call_Func:WP_Query->set_found_posts() Call_File:/var/www/html/wp-includes/class-wp-query.php function:set_found_posts()
5018,table:wp_posts Call_Func:_prime_post_caches() Call_File:/var/www/html/wp-includes/class-wp-query.php function:_prime_post_caches()
5019,table:wp_postmeta Call_Func:update_meta_cache() Call_File:/var/www/html/wp-includes/post.php function:update_meta_cache()
5020,table:wp_terms Call_Func:_prime_term_caches() Call_File:/var/www/html/wp-includes/class-wp-term-query.php function:_prime_term_caches()
5021,table:wp_posts Call_Func:_prime_post_caches() Call_File:/var/www/html/wp-includes/class-wp-query.php function:_prime_post_caches()
5022,Call_Func:WP_Query->set_found_posts() Call_File:/var/www/html/wp-includes/class-wp-query.php function:set_found_posts()
5023,table:wp_terms Call_Func:_prime_term_caches() Call_File:/var/www/html/wp-includes/class-wp-term-query.php function:_prime_term_caches()
5024,Call_Func:WP_Query->set_found_posts() Call_File:/var/www/html/wp-includes/class-wp-query.php function:set_found_posts()
5025,table:wp_options Call_Func:update_option() Call_File:/var/www/html/wp-includes/option.php function:update_option()
5026,table:wp_posts Call_Func:_prime_post_caches() Call_File:/var/www/html/wp-content/plugins/woocommerce/src/Blocks/BlockTypes/AbstractProductGrid.php function:_prime_post_caches()
5027,table:wp_postmeta Call_Func:update_meta_cache() Call_File:/var/www/html/wp-includes/post.php function:update_meta_cache()
5028,table:wp_terms Call_Func:_prime_term_caches() Call_File:/var/www/html/wp-includes/class-wp-term-query.php function:_prime_term_caches()
5029,table:wp_posts Call_Func:AutomatticWBBAbstractProductGrid->prime_product_variations() Call_File:/var/www/html/wp-content/plugins/woocommerce/src/Blocks/BlockTypes/AbstractProductGrid.php function:prime_product_variations()
5030,table:wp_posts Call_Func:WP_Post::get_instance() Call_File:/var/www/html/wp-includes/post.php function:get_instance()
5031,table:wp_postmeta Call_Func:update_meta_cache() Call_File:/var/www/html/wp-includes/meta.php function:update_meta_cache()
5032,table:wp_posts Call_Func:WP_Post::get_instance() Call_File:/var/www/html/wp-includes/post.php function:get_instance()
5033,table:wp_postmeta Call_Func:update_meta_cache() Call_File:/var/www/html/wp-includes/meta.php function:update_meta_cache()
5034,table:wp_posts Call_Func:WP_Post::get_instance() Call_File:/var/www/html/wp-includes/post.php function:get_instance()
5035,table:wp_postmeta Call_Func:update_meta_cache() Call_File:/var/www/html/wp-includes/meta.php function:update_meta_cache()
5036,table:wp_usermeta Call_Func:update_meta_cache() Call_File:/var/www/html/wp-includes/meta.php function:update_meta_cache()
